Nodo,ScientificName,Functional feeding groups,Freshwater,Marine,Terrestrial,Fuente de ocurrencia,AphiaID,TaxonRank,TaxonomicStatus,AcceptedName,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Ref,Status,Observaciones
Vegetacion_terrestre,Grindelia chiloensis,Producer,FALSE,FALSE,TRUE,Forcone 2009 / Argentinat,3146198,SPECIES,ACCEPTED,Grindelia chiloensis (Cornel.) Cabrera,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Grindelia,Grindelia chiloensis,(Cornel.) Cabrera,https://www.gbif.org/species/3146198,,
Vegetacion_terrestre,Grindellia tehuelches,Producer,TRUE,FALSE,FALSE,Forcone 2009,3146290,SPECIES,ACCEPTED,Grindelia brachystephana Griseb.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Grindelia,Grindelia brachystephana,Griseb.,https://www.gbif.org/species/3146290,,
Vegetacion_terrestre,Hypochoeris chondrilloides,Producer,TRUE,FALSE,FALSE,Forcone 2009,3093873,SPECIES,ACCEPTED,Hypochaeris chondrilloides (A.Gray) Cabrera,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,Hypochaeris chondrilloides,(A.Gray) Cabrera,https://www.gbif.org/species/3093873,,
Vegetacion_terrestre,Lactuca serriola,Producer,FALSE,FALSE,TRUE,Argentinat,3140490,SPECIES,ACCEPTED,Lactuca serriola L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,Lactuca serriola,L.,https://www.gbif.org/species/3140490,,
Vegetacion_terrestre,Nassauvia ulicina,Producer,FALSE,FALSE,TRUE,Forcone 2009,3099078,SPECIES,ACCEPTED,Nassauvia ulicina (Hook.fil.) Macloskie,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Nassauvia,Nassauvia ulicina,(Hook.fil.) Macloskie,https://www.gbif.org/species/3099078,,
Vegetacion_terrestre,Baccharis spartioides,Producer,TRUE,FALSE,FALSE,Forcone 2009 / Argentinat,3129221,SPECIES,ACCEPTED,Pseudobaccharis spartioides (Hook. & Arn.) Cabrera,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pseudobaccharis,Pseudobaccharis spartioides,(Hook. & Arn.) Cabrera,https://www.gbif.org/species/3129221,,
Vegetacion_terrestre,Senecio filaginoides,Producer,FALSE,FALSE,TRUE,Argentinat,3108649,SPECIES,ACCEPTED,Senecio filaginoides DC.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio filaginoides,DC.,https://www.gbif.org/species/3108649,,
Vegetacion_terrestre,Solidago chilensis,Producer,TRUE,FALSE,FALSE,Forcone 2009,5389072,SPECIES,ACCEPTED,Solidago chilensis Meyen,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Solidago,Solidago chilensis,Meyen,https://www.gbif.org/species/5389072,,
Vegetacion_terrestre,Aster squamatus,Producer,TRUE,FALSE,FALSE,Forcone 2009,3151764,SPECIES,ACCEPTED,Symphyotrichum squamatum (Spreng.) G.L.Nesom,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,Symphyotrichum squamatum,(Spreng.) G.L.Nesom,https://www.gbif.org/species/3151764,,
Vegetacion_terrestre,Taraxacum officinale,Producer,TRUE,FALSE,FALSE,Forcone 2009,5394163,SPECIES,ACCEPTED,Taraxacum officinale Weber ex F.H.Wigg.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,Taraxacum officinale,Weber ex F.H.Wigg.,https://www.gbif.org/species/5394163,,
Vegetacion_terrestre,Tessaria absinthioides,Producer,TRUE,FALSE,FALSE,Forcone 2009,3114905,SPECIES,ACCEPTED,Tessaria absinthioides (Hook. & Arn.) DC.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tessaria,Tessaria absinthioides,(Hook. & Arn.) DC.,https://www.gbif.org/species/3114905,,
Vegetacion_terrestre,Tragopogon porrifolius,Producer,FALSE,FALSE,TRUE,Argentinat,5386938,SPECIES,ACCEPTED,Tragopogon porrifolius L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tragopogon,Tragopogon porrifolius,L.,https://www.gbif.org/species/5386938,,
Vegetacion_terrestre,Diplotaxis tenuifolia,Producer,FALSE,FALSE,TRUE,Argentinat,5376426,SPECIES,ACCEPTED,Diplotaxis tenuifolia (L.) DC.,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Diplotaxis,Diplotaxis tenuifolia,(L.) DC.,https://www.gbif.org/species/5376426,,
Vegetacion_terrestre,Cardaria draba,Producer,TRUE,FALSE,FALSE,Forcone 2009,5376961,SPECIES,ACCEPTED,Lepidium draba L.,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Lepidium,Lepidium draba,L.,https://www.gbif.org/species/5376961,,
Vegetacion_terrestre,Lepidium draba,Producer,FALSE,FALSE,TRUE,Argentinat,5376961,SPECIES,ACCEPTED,Lepidium draba L.,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Lepidium,Lepidium draba,L.,https://www.gbif.org/species/5376961,,
Vegetacion_terrestre,Sisymbrium orientale,Producer,FALSE,FALSE,TRUE,Argentinat,3046812,SPECIES,ACCEPTED,Sisymbrium orientale L.,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Sisymbrium,Sisymbrium orientale,L.,https://www.gbif.org/species/3046812,,
Vegetacion_terrestre,Atriplex lampa,Producer,FALSE,FALSE,TRUE,Forcone 2009,8681279,SPECIES,ACCEPTED,Atriplex lampa (Moq.) Gillies,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex lampa,(Moq.) Gillies,https://www.gbif.org/species/8681279,,
Vegetacion_terrestre,Suaeda divaricata,Producer,FALSE,FALSE,TRUE,Forcone 2009 / Argentinat,6035651,SPECIES,ACCEPTED,Suaeda divaricata Moq.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Suaeda,Suaeda divaricata,Moq.,https://www.gbif.org/species/6035651,,
Vegetacion_terrestre,Austrocactus bertinii,Producer,FALSE,FALSE,FALSE,Argentinat,3951718,SPECIES,ACCEPTED,Austrocactus bertinii (J.F.Cels) Britton & Rose,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Austrocactus,Austrocactus bertinii,(J.F.Cels) Britton & Rose,https://www.gbif.org/species/3951718,,
Vegetacion_terrestre,Maihuenia patagonica,Producer,FALSE,FALSE,TRUE,Argentinat,3952431,SPECIES,ACCEPTED,Maihuenia patagonica (Phil.) Britton & Rose,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Maihuenia,Maihuenia patagonica,(Phil.) Britton & Rose,https://www.gbif.org/species/3952431,,
Vegetacion_terrestre,Opuntia megapotamica,Producer,FALSE,FALSE,TRUE,Argentinat,5625974,SPECIES,ACCEPTED,Opuntia megapotamica Arechav.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,Arechav.,https://www.gbif.org/species/5625974,,
Vegetacion_terrestre,Frankenia patagonica,Producer,FALSE,FALSE,TRUE,Argentinat,3873648,SPECIES,ACCEPTED,Frankenia patagonica Speg.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Frankeniaceae,Frankenia,Frankenia patagonica,Speg.,https://www.gbif.org/species/3873648,,
Vegetacion_terrestre,Limonium brasiliense,Producer,FALSE,FALSE,TRUE,Argentinat,7997093,SPECIES,ACCEPTED,Limonium brasiliense (Boiss.) Kuntze,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,Limonium,Limonium brasiliense,(Boiss.) Kuntze,https://www.gbif.org/species/7997093,,
Vegetacion_terrestre,Polygonum aviculare,Producer,TRUE,FALSE,FALSE,Forcone 2009,7821030,SPECIES,ACCEPTED,Polygonum aviculare L.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,Polygonum aviculare,L.,https://www.gbif.org/species/7821030,,
Vegetacion_terrestre,Tamarix chinensis,Producer,FALSE,FALSE,TRUE,Argentinat,2874696,SPECIES,ACCEPTED,Tamarix chinensis Lour.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Tamaricaceae,Tamarix,Tamarix chinensis,Lour.,https://www.gbif.org/species/2874696,,
Vegetacion_terrestre,Centranthus ruber,Producer,FALSE,FALSE,TRUE,Argentinat,2888740,SPECIES,ACCEPTED,Centranthus ruber (L.) DC.,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Centranthus,Centranthus ruber,(L.) DC.,https://www.gbif.org/species/2888740,,
Vegetacion_terrestre,Acacia dealbata,Producer,FALSE,FALSE,TRUE,Argentinat,2979474,SPECIES,ACCEPTED,Acacia dealbata Link,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia dealbata,Link,https://www.gbif.org/species/2979474,,
Vegetacion_terrestre,Adesmia candida,Producer,FALSE,FALSE,TRUE,Forcone 2009,5355940,SPECIES,ACCEPTED,Adesmia candida Hook.f.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Adesmia,Adesmia candida,Hook.f.,https://www.gbif.org/species/5355940,,
Vegetacion_terrestre,Glycyrrhiza astragalina,Producer,TRUE,FALSE,FALSE,Forcone 2009,2965744,SPECIES,ACCEPTED,Glycyrrhiza astragalina Gillies ex Hook. & Arn.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Glycyrrhiza,Glycyrrhiza astragalina,Gillies ex Hook. & Arn.,https://www.gbif.org/species/2965744,,
Vegetacion_terrestre,Hoffmannseggia glauca,Producer,FALSE,FALSE,TRUE,Argentinat,5347492,SPECIES,ACCEPTED,Hoffmannseggia glauca (Ortega) Eifert,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hoffmannseggia,Hoffmannseggia glauca,(Ortega) Eifert,https://www.gbif.org/species/5347492,,
Vegetacion_terrestre,Hoffmannseggia trifoliata,Producer,FALSE,FALSE,TRUE,Forcone 2009 / Argentinat,5347545,SPECIES,ACCEPTED,Hoffmannseggia trifoliata Cav.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hoffmannseggia,Hoffmannseggia trifoliata,Cav.,https://www.gbif.org/species/5347545,,
Vegetacion_terrestre,Lathyrus latifolius,Producer,FALSE,FALSE,FALSE,Argentinat,5356517,SPECIES,ACCEPTED,Lathyrus latifolius L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus latifolius,L.,https://www.gbif.org/species/5356517,,
Vegetacion_terrestre,Medicago sativa,Producer,FALSE,FALSE,TRUE,Argentinat,9151957,SPECIES,ACCEPTED,Medicago sativa L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago sativa,L.,https://www.gbif.org/species/9151957,,
Vegetacion_terrestre,Melilotus albus,Producer,TRUE,FALSE,FALSE,Forcone 2009,2971095,SPECIES,ACCEPTED,Melilotus albus Medik.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus albus,Medik.,https://www.gbif.org/species/2971095,,
Vegetacion_terrestre,Prosopidastrum globosum,Producer,FALSE,FALSE,TRUE,Forcone 2009,2950870,SPECIES,ACCEPTED,Prosopidastrum globosum (Gillies ex Hook. & Arn.) Burkart,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Prosopidastrum,Prosopidastrum globosum,(Gillies ex Hook. & Arn.) Burkart,https://www.gbif.org/species/2950870,,
Vegetacion_terrestre,Neltuma denudans,Producer,FALSE,FALSE,TRUE,Argentinat,5358503,SPECIES,ACCEPTED,Prosopis denudans Benth.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Prosopis,Prosopis denudans,Benth.,https://www.gbif.org/species/5358503,,
Vegetacion_terrestre,Prosopis alpataco,Producer,FALSE,FALSE,TRUE,Forcone 2009,5358517,SPECIES,ACCEPTED,Prosopis alpataco Phil.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Prosopis,Prosopis alpataco,Phil.,https://www.gbif.org/species/5358517,,
Vegetacion_terrestre,Prosopis denudans,Producer,FALSE,FALSE,TRUE,Forcone 2009,5358503,SPECIES,ACCEPTED,Prosopis denudans Benth.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Prosopis,Prosopis denudans,Benth.,https://www.gbif.org/species/5358503,,
Vegetacion_terrestre,Senna aphylla,Producer,FALSE,FALSE,TRUE,Forcone 2009,2957262,SPECIES,ACCEPTED,Senna aphylla (Cav.) H.S.Irwin & Barneby,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Senna,Senna aphylla,(Cav.) H.S.Irwin & Barneby,https://www.gbif.org/species/2957262,,
Vegetacion_terrestre,Erodium cicutarium,Producer,FALSE,FALSE,TRUE,Forcone 2009 / Argentinat,9485490,SPECIES,ACCEPTED,Erodium cicutarium (L.) L'Hér.,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,Erodium cicutarium,(L.) L'Hér.,https://www.gbif.org/species/9485490,,
Vegetacion_terrestre,Geranium core-core,Producer,TRUE,FALSE,FALSE,Forcone 2009,2890098,SPECIES,ACCEPTED,Geranium core-core Steud.,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium core-core,Steud.,https://www.gbif.org/species/2890098,,
Vegetacion_terrestre,Marrubium vulgare,Producer,FALSE,FALSE,TRUE,Argentinat,2927069,SPECIES,ACCEPTED,Marrubium vulgare L.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Marrubium,Marrubium vulgare,L.,https://www.gbif.org/species/2927069,,
Vegetacion_terrestre,Mentha spicata,Producer,TRUE,FALSE,FALSE,Forcone 2009,2927175,SPECIES,ACCEPTED,Mentha spicata L.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha spicata,L.,https://www.gbif.org/species/2927175,,
Vegetacion_terrestre,Ligustrum lucidum,Producer,FALSE,FALSE,TRUE,Argentinat,3172297,SPECIES,ACCEPTED,Ligustrum lucidum W.T.Aiton,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T.Aiton,https://www.gbif.org/species/3172297,,
Vegetacion_terrestre,Menodora robusta,Producer,FALSE,FALSE,TRUE,Forcone 2009 / Argentinat,5549808,SPECIES,ACCEPTED,Menodora robusta (Benth.) A.Gray,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Menodora,Menodora robusta,(Benth.) A.Gray,https://www.gbif.org/species/5549808,,
Vegetacion_terrestre,Plantago australis,Producer,TRUE,FALSE,FALSE,Forcone 2009,3189718,SPECIES,ACCEPTED,Plantago australis Lam.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago australis,Lam.,https://www.gbif.org/species/3189718,,
Vegetacion_terrestre,Plantago lanceolata,Producer,TRUE,FALSE,FALSE,Forcone 2009,8208358,SPECIES,ACCEPTED,Plantago lanceolata L.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago lanceolata,L.,https://www.gbif.org/species/8208358,,
Vegetacion_terrestre,Plantago patagonica,Producer,FALSE,FALSE,TRUE,Forcone 2009,3189704,SPECIES,ACCEPTED,Plantago patagonica Jacq.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago patagonica,Jacq.,https://www.gbif.org/species/3189704,,
Vegetacion_terrestre,Veronica anagallis-aquatica,Producer,TRUE,FALSE,FALSE,Argentinat,3172086,SPECIES,ACCEPTED,Veronica anagallis-aquatica L.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica anagallis-aquatica,L.,https://www.gbif.org/species/3172086,,
Vegetacion_terrestre,Acantholippia seriphioides ,Producer,FALSE,FALSE,TRUE,Forcone 2009,4086067,SPECIES,ACCEPTED,Acantholippia seriphioides (A.Gray) Moldenke,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Acantholippia,Acantholippia seriphioides,(A.Gray) Moldenke,https://www.gbif.org/species/4086067,,
Vegetacion_terrestre,Glandularia crithmifolia,Producer,FALSE,FALSE,TRUE,Forcone 2009,4938845,SPECIES,ACCEPTED,Junellia crithmifolia (Gillies & Hook.) N.O'Leary & P.Peralta,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Junellia,Junellia crithmifolia,(Gillies & Hook.) N.O'Leary & P.Peralta,https://www.gbif.org/species/4938845,,
Vegetacion_terrestre,Junellia mulinoides,Producer,FALSE,FALSE,TRUE,Forcone 2009,4086854,VARIETY,ACCEPTED,Junellia toninii var. mulinoides (Speg.) P.Peralta & Múlgura,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Junellia,Junellia toninii,(Speg.) P.Peralta & Múlgura,https://www.gbif.org/species/4086854,,
Vegetacion_terrestre,Junellia ligustrina,Producer,FALSE,FALSE,TRUE,Forcone 2009,4938838,SPECIES,ACCEPTED,Mulguraea ligustrina (Lag.) N.O'Leary & P.Peralta,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Mulguraea,Mulguraea ligustrina,(Lag.) N.O'Leary & P.Peralta,https://www.gbif.org/species/4938838,,
Vegetacion_terrestre,Phyla canescens,Producer,TRUE,FALSE,FALSE,Forcone 2009,7455425,VARIETY,ACCEPTED,Phyla nodiflora var. minor (Gillies & Hook.) N.O'Leary & Múlgura,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Phyla,Phyla nodiflora,(Gillies & Hook.) N.O'Leary & Múlgura,https://www.gbif.org/species/7455425,,
Vegetacion_terrestre,Salix alba,Producer,FALSE,FALSE,FALSE,Argentinat,Cargando...,SPECIES,ACCEPTED,Salix alba L.,Plantae,Tracheophyta,Magnoliopsida,Malphighiales,Salicaceae,Salix,Salix alba,L.,https://www.gbif.org/species/5372513,,
Vegetacion_terrestre,Colliguaja integerrima,Producer,FALSE,FALSE,TRUE,Argentinat,3073817,SPECIES,ACCEPTED,Colliguaja integerrima Gillies & Hook.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Colliguaja,Colliguaja integerrima,Gillies & Hook.,https://www.gbif.org/species/3073817,,
Vegetacion_terrestre,Malvella leprosa,Producer,TRUE,FALSE,FALSE,Forcone 2009 / Argentinat,3152693,SPECIES,ACCEPTED,Malvella leprosa (Ortega) Krapov.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Malvella,Malvella leprosa,(Ortega) Krapov.,https://www.gbif.org/species/3152693,,
Vegetacion_terrestre,Rosa rubiginosa,Producer,FALSE,FALSE,TRUE,Argentinat,8174785,SPECIES,ACCEPTED,Rosa rubiginosa L.,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa rubiginosa,L.,https://www.gbif.org/species/8174785,,
Vegetacion_terrestre,Schinus johnstonii,Producer,FALSE,FALSE,TRUE,Forcone 2009 / Argentinat,3661199,SPECIES,ACCEPTED,Schinus johnstonii F.A.Barkley,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Schinus johnstonii,F.A.Barkley,https://www.gbif.org/species/3661199,,
Vegetacion_acuatica,Myriophyllum quitense,Producer,TRUE,FALSE,FALSE,Forcone 2009,5361788,SPECIES,ACCEPTED,Myriophyllum quitense Kunth,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum quitense,Kunth,https://www.gbif.org/species/5361788,,
Vegetacion_terrestre,Convolvulus arvensis,Producer,TRUE,FALSE,FALSE,Forcone 2009 / Argentinat,2928390,SPECIES,ACCEPTED,Convolvulus arvensis L.,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Convolvulus,Convolvulus arvensis,L.,https://www.gbif.org/species/2928390,,
Vegetacion_terrestre,Datura ferox,Producer,FALSE,FALSE,FALSE,Argentinat,7894250,SPECIES,ACCEPTED,Datura ferox L.,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Datura,Datura ferox,L.,https://www.gbif.org/species/7894250,,
Vegetacion_terrestre,Lycium ameghinoi ,Producer,FALSE,FALSE,TRUE,Forcone 2009,3798481,SPECIES,ACCEPTED,Lycium ameghinoi Speg.,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycium,Lycium ameghinoi,Speg.,https://www.gbif.org/species/3798481,,
Vegetacion_terrestre,Lycium chilense,Producer,FALSE,FALSE,TRUE,Forcone 2009 / Argentinat,7299315,SPECIES,ACCEPTED,Lycium chilense Bertero,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycium,Lycium chilense,Bertero,https://www.gbif.org/species/7299315,,
Vegetacion_terrestre,Lycium gilliesianum,Producer,FALSE,FALSE,TRUE,Forcone 2009,7299184,SPECIES,ACCEPTED,Lycium gilliesianum Miers,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycium,Lycium gilliesianum,Miers,https://www.gbif.org/species/7299184,,
Vegetacion_terrestre,Lycium infaustum,Producer,FALSE,FALSE,TRUE,Argentinat,3796887,SPECIES,ACCEPTED,Lycium infaustum Miers,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycium,Lycium infaustum,Miers,https://www.gbif.org/species/3796887,,
Vegetacion_terrestre,Nicotiana glauca,Producer,FALSE,FALSE,TRUE,Argentinat,2928783,SPECIES,ACCEPTED,Nicotiana glauca Graham,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,Nicotiana glauca,Graham,https://www.gbif.org/species/2928783,,
Vegetacion_terrestre,Solanum elaeagnifolium,Producer,FALSE,FALSE,TRUE,Argentinat,2929892,SPECIES,ACCEPTED,Solanum elaeagnifolium Cav.,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum elaeagnifolium,Cav.,https://www.gbif.org/species/2929892,,
Vegetacion_terrestre,Cressa truxillensis,Producer,TRUE,FALSE,FALSE,Forcone 2009 / Argentinat,5341708,SPECIES,ACCEPTED,Cressa truxillensis Kunth,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cressa,Cressa truxillensis,Kunth,https://www.gbif.org/species/5341708,,
Vegetacion_terrestre,Larrea divaricata,Producer,FALSE,FALSE,TRUE,Forcone 2009 / Argentinat,6384921,SPECIES,ACCEPTED,Larrea divaricata Cav.,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,Zygophyllaceae,Larrea,Larrea divaricata,Cav.,https://www.gbif.org/species/6384921,,
Vegetacion_terrestre,Larrea nitida,Producer,FALSE,FALSE,TRUE,Forcone 2009 / Argentinat,5635234,SPECIES,ACCEPTED,Larrea nitida Cav.,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,Zygophyllaceae,Larrea,Larrea nitida,Cav.,https://www.gbif.org/species/5635234,,
Vegetacion_terrestre,Alcea rosea,Producer,FALSE,FALSE,TRUE,Argentinat,5406789,SPECIES,ACCEPTED,Alcea rosea L.,Plantae,Tracheophyta,Magnoliopsida,,Malvaceae,Alcea,Alcea rosea,L.,https://www.gbif.org/species/5406789,,
Vegetacion_acuatica,Equisetum giganteum,Producer,TRUE,FALSE,FALSE,Forcone 2009,7287808,SPECIES,ACCEPTED,Equisetum giganteum L.,Plantae,Tracheophyta,Polypodiopsida,Equisetales,Equisetaceae,Equisetum,Equisetum giganteum,L.,https://www.gbif.org/species/7287808,,
Vegetacion_acuatica,Marsilea concinna,Producer,TRUE,FALSE,FALSE,Forcone 2009,5274872,SPECIES,ACCEPTED,Marsilea ancylopoda A.Braun,Plantae,Tracheophyta,Polypodiopsida,Salviniales,Marsileaceae,Marsilea,Marsilea ancylopoda,A.Braun,https://www.gbif.org/species/5274872,,
Vegetacion_acuatica,Azolla filiculoides,Producer,TRUE,FALSE,FALSE,Forcone 2009,2650107,SPECIES,ACCEPTED,Azolla filiculoides Lam.,Plantae,Tracheophyta,Polypodiopsida,Salviniales,Salviniaceae,Azolla,Azolla filiculoides,Lam.,https://www.gbif.org/species/2650107,,
Vegetacion_terrestre,Trifolium fragiferum,Producer,FALSE,FALSE,TRUE,Argentinat,5358935,SPECIES,ACCEPTED,Trifolium fragiferum L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium fragiferum,L.,https://www.gbif.org/species/5358935,,
Carroña,,,FALSE,FALSE,FALSE,otras fuentes,,,,,,,,,,,,,,,
DesechosDomesticos,,,FALSE,FALSE,FALSE,otras fuentes,,,,,,,,,,,,,,,
Detritus,,,FALSE,FALSE,FALSE,otras fuentes,,,,,,,,,,,,,,,
Sediment,,,FALSE,FALSE,FALSE,otras fuentes,,,,,,,,,,,,,,,
Heces,,,FALSE,FALSE,FALSE,otras fuentes,,,,,,,,,,,,,,,
Semillas y granos,,,FALSE,FALSE,FALSE,otras fuentes,,,,,,,,,,,,,,,
,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,
